Transaction_ID,Customer_ID,Transaction_Amount,Transaction_Time,Merchant_Category,Transaction_Location,Card_Type,Device_Type,Is_Fraud
T108668,C1928,409.17,13-01-25 15:08,Electronics,Powersburgh,Debit,POS,0
T108669,C6429,231.35,09-02-25 18:43,Groceries,Port Williamfurt,Prepaid,POS,0
T108670,C1161,246.94,08-08-25 11:10,Groceries,Ronaldhaven,Prepaid,Web,1
T108671,C2365,353.69,06-05-25 14:17,Gas,Michelleview,Debit,Web,0
T108672,C9140,88.88,14-07-25 15:34,Electronics,East Heathertown,Credit,POS,0
T108673,C2678,321.47,07-07-25 22:12,Entertainment,Christopherburgh,Debit,POS,0
T108674,C4318,162.7,09-07-25 03:42,Groceries,Jeremyhaven,Prepaid,Web,0
T108675,C7392,410.97,20-01-25 18:08,Travel,Lawrencefurt,Prepaid,Mobile,0
T108676,C8692,398.68,11-05-25 02:21,Groceries,Aliciashire,Prepaid,Web,0
T108677,C5244,75.7,03-08-25 18:56,Restaurants,Lake William,Prepaid,Mobile,0
T108678,C4890,653.92,12-06-25 09:24,Health,Angelahaven,Debit,Mobile,0
T108679,C2323,335.49,15-01-25 14:17,Travel,North Xavier,Credit,Web,0
T108680,C1498,149.52,13-01-25 12:18,Gas,South Jeremy,Prepaid,Web,0
T108681,C2973,189.77,07-07-25 09:04,Health,Chandlermouth,Debit,POS,0
T108682,C7991,256.86,30-03-25 23:58,Electronics,Fuentesberg,Credit,Mobile,0
T108683,C4107,438.32,19-06-25 12:04,Gas,West Richardberg,Prepaid,Web,0
T108684,C4531,128.52,23-07-25 06:01,Groceries,Lake Patricia,Credit,POS,0
T108685,C6414,313.7,11-07-25 08:10,Groceries,Nicholaston,Debit,Mobile,0
T108686,C8035,542.26,14-07-25 13:50,Clothing,Lake Michaelton,Debit,POS,0
T108687,C6621,331.02,12-04-25 12:32,Electronics,New Dana,Credit,POS,0
T108688,C4071,477.8,23-08-25 15:42,Health,Lake Laurenfort,Credit,POS,0
T108689,C5570,56.64,28-05-25 13:02,Gas,Rodriguezton,Debit,Web,0
T108690,C7152,388.25,20-08-25 02:54,Clothing,Angelaborough,Prepaid,Web,0
T108691,C9308,436.64,09-08-25 15:33,Entertainment,West Heathermouth,Prepaid,Mobile,0
T108692,C7054,71.22,05-03-25 21:21,Travel,Brentfurt,Credit,Web,0
T108693,C7649,402.51,03-07-25 11:04,Gas,East Joe,Credit,Web,0
T108694,C6747,267.96,06-02-25 06:10,Electronics,Carlafort,Prepaid,POS,0
T108695,C7720,193.64,12-07-25 16:43,Travel,New Saraburgh,Credit,Mobile,0
T108696,C8010,497.81,30-07-25 09:10,Clothing,New Luis,Prepaid,Mobile,0
T108697,C8181,32.74,11-04-25 11:31,Restaurants,Lake Raymond,Debit,Web,0
T108698,C2773,556.74,02-07-25 11:58,Groceries,Lisashire,Credit,Mobile,0
T108699,C8689,601.99,29-03-25 09:57,Clothing,Willieborough,Credit,POS,0
T108700,C5939,499.2,16-02-25 06:13,Travel,Muellerborough,Debit,POS,0
T108701,C2904,498.89,22-01-25 18:44,Restaurants,Woodsfort,Debit,POS,0
T108702,C4821,137.95,31-05-25 01:28,Groceries,Garzaside,Debit,Web,0
T108703,C6072,48.98,23-03-25 22:03,Clothing,Williamburgh,Prepaid,Mobile,0
T108704,C7128,239.8,17-05-25 14:39,Groceries,Codyside,Credit,Web,0
T108705,C7900,211.22,05-06-25 23:02,Electronics,South Sharon,Debit,POS,0
T108706,C4660,379.27,13-08-25 10:28,Groceries,North Jamesmouth,Credit,Mobile,0
T108707,C2065,506.47,10-05-25 19:18,Electronics,Smithstad,Debit,Web,0
T108708,C2794,204.17,04-06-25 08:40,Restaurants,West Travisview,Debit,POS,0
T108709,C5215,505.79,23-05-25 16:07,Electronics,Gregoryshire,Debit,POS,0
T108710,C5908,162.26,12-07-25 21:49,Electronics,Holmesfurt,Debit,POS,0
T108711,C6638,439.49,23-01-25 23:03,Travel,East Jillfurt,Debit,Mobile,0
T108712,C5239,279.56,25-01-25 15:33,Clothing,Johnsonview,Debit,Mobile,0
T108713,C6553,483.21,14-05-25 15:06,Gas,Alexanderchester,Prepaid,POS,0
T108714,C6595,368.7,14-06-25 01:52,Electronics,Morganborough,Prepaid,Web,0
T108715,C5367,463,13-03-25 17:38,Clothing,New Brianhaven,Credit,Web,0
T108716,C5043,470.84,01-07-25 16:02,Health,Beckmouth,Prepaid,Web,0
T108717,C1674,297.34,13-06-25 23:22,Clothing,New Seanview,Prepaid,Mobile,0
T108718,C9375,511.78,31-01-25 23:28,Clothing,Williamsville,Prepaid,POS,0
T108719,C9635,463.42,18-08-25 13:25,Groceries,Fieldsland,Prepaid,Mobile,0
T108720,C3215,31.31,24-03-25 03:50,Entertainment,New Normaborough,Credit,POS,0
T108721,C8939,126.26,23-08-25 05:03,Health,Snyderside,Credit,POS,0
T108722,C8944,488.97,29-03-25 16:50,Travel,Montoyashire,Debit,POS,0
T108723,C2673,156.82,16-03-25 11:39,Entertainment,Ashleymouth,Credit,POS,0
T108724,C7328,265.96,25-04-25 00:45,Groceries,North Rebeccatown,Debit,POS,0
T108725,C5115,374.91,07-02-25 03:14,Gas,Debratown,Credit,POS,0
T108726,C2520,258.79,01-02-25 14:56,Groceries,Stanleyport,Credit,Mobile,0
T108727,C5456,433.37,08-08-25 10:44,Travel,New Christophershire,Credit,Web,0
T108728,C9530,212.81,07-02-25 11:17,Gas,Johnsonburgh,Debit,Web,0
T108729,C9404,219.65,09-05-25 10:37,Restaurants,Port Corey,Prepaid,Mobile,0
T108730,C4646,493.51,24-05-25 02:56,Entertainment,Timothyshire,Prepaid,Web,0
T108731,C2218,515.3,21-01-25 14:30,Gas,South Morganport,Credit,Mobile,0
T108732,C1810,269.77,24-03-25 10:48,Health,West Melissaview,Debit,Web,0
T108733,C7532,368.66,18-08-25 02:10,Entertainment,East Anthonyfort,Debit,Mobile,0
T108734,C3733,101.48,19-01-25 14:32,Gas,Markside,Prepaid,POS,0
T108735,C6078,503.69,10-04-25 13:39,Clothing,Lake Sarah,Credit,POS,0
T108736,C8161,398.68,06-08-25 06:08,Groceries,West Maryville,Credit,Mobile,0
T108737,C4026,533.16,11-04-25 13:20,Health,South Andrewfort,Prepaid,Mobile,0
T108738,C2354,436.77,19-07-25 20:54,Health,Lake Marytown,Credit,Web,0
T108739,C5177,52.06,22-03-25 16:12,Electronics,Port Hailey,Debit,Web,0
T108740,C9900,117.22,06-02-25 03:11,Health,Donaldshire,Debit,Web,0
T108741,C5378,342.16,22-07-25 01:09,Restaurants,New Sabrina,Prepaid,Web,0
T108742,C7773,337.84,21-04-25 01:40,Clothing,West Darrenport,Credit,Mobile,0
T108743,C3313,379.62,13-06-25 00:53,Electronics,North Williamborough,Prepaid,Mobile,0
T108744,C1428,211.81,18-04-25 11:35,Travel,Paulview,Debit,Mobile,0
T108745,C8142,528.89,25-05-25 20:33,Restaurants,South Zachary,Debit,Mobile,0
T108746,C7150,392.94,31-05-25 11:33,Groceries,Wangville,Debit,POS,0
T108747,C4273,410.78,12-01-25 12:53,Clothing,Johnsonport,Debit,POS,0
T108748,C9636,335.65,02-07-25 10:08,Restaurants,Jeremybury,Prepaid,Mobile,0
T108749,C4664,272.34,01-04-25 03:25,Health,West Stephenborough,Debit,POS,0
T108750,C1342,423.74,03-05-25 03:00,Restaurants,Port Mollyton,Debit,POS,0
T108751,C5122,314,30-08-25 06:37,Restaurants,Raytown,Prepaid,POS,0
T108752,C6242,470.72,19-03-25 23:59,Travel,Manuelchester,Prepaid,Web,0
T108753,C9719,331.17,14-04-25 12:49,Groceries,Boydfurt,Debit,Web,0
T108754,C8955,245.7,14-03-25 17:43,Entertainment,Davisshire,Prepaid,Web,0
T108755,C1839,452.61,18-08-25 12:06,Restaurants,New Racheltown,Credit,Mobile,0
T108756,C4956,403.9,03-02-25 03:04,Groceries,Ashleyfort,Prepaid,Mobile,0
T108757,C5450,175.63,30-07-25 18:59,Groceries,New Jason,Prepaid,POS,0
T108758,C8397,311.55,21-01-25 06:02,Clothing,West Matthew,Credit,Web,0
T108759,C6528,87.1,13-03-25 22:59,Entertainment,Steveville,Prepaid,Web,0
T108760,C9814,448.37,02-01-25 21:47,Travel,Caitlinborough,Credit,POS,1
T108761,C8528,360.63,16-06-25 17:00,Travel,Martinchester,Credit,POS,0
T108762,C8822,231.64,09-07-25 19:02,Gas,Sherylton,Prepaid,POS,0
T108763,C7525,25.81,14-05-25 18:13,Travel,Port Mary,Debit,Web,0
T108764,C8691,398.75,07-05-25 00:50,Entertainment,New Kenneth,Credit,Web,0
T108765,C5425,397.98,05-04-25 13:10,Clothing,East Thomas,Debit,Mobile,0
T108766,C5351,195.38,08-08-25 18:12,Gas,Mcmahonstad,Credit,Web,0
T108767,C9962,51.82,06-01-25 22:38,Entertainment,Lisaside,Debit,Web,0
T108768,C7914,483.51,17-03-25 20:45,Gas,Donaldbury,Credit,Web,0
T108769,C1637,270.88,09-01-25 08:04,Restaurants,Atkinsview,Debit,Web,0
T108770,C1743,35.84,25-01-25 19:25,Health,East Glenda,Credit,POS,0
T108771,C3260,97.21,20-01-25 20:14,Travel,Lake Marcusburgh,Credit,Web,0
T108772,C8452,62.89,08-04-25 00:52,Groceries,Samanthabury,Prepaid,Web,0
T108773,C9965,80.08,08-02-25 05:00,Groceries,Lake Frederick,Credit,Mobile,0
T108774,C8285,221.69,28-03-25 17:04,Groceries,Mooreville,Debit,POS,0
T108775,C3832,126.16,14-07-25 08:22,Travel,Branchmouth,Credit,Web,0
T108776,C5316,289.88,07-04-25 11:20,Clothing,North Josephville,Prepaid,Web,0
T108777,C3561,8.35,22-08-25 11:04,Entertainment,South Kathryn,Credit,Mobile,0
T108778,C9767,337.04,10-02-25 15:52,Gas,Christianstad,Prepaid,Web,0
T108779,C6870,335.81,24-04-25 12:45,Health,Port Albert,Debit,POS,0
T108780,C1278,432.41,22-08-25 01:33,Travel,Millerfort,Debit,Web,0
T108781,C6643,223.84,30-04-25 00:34,Electronics,North Douglasfurt,Credit,Web,0
T108782,C3463,232.85,11-07-25 20:52,Groceries,East Timothy,Debit,POS,0
T108783,C3444,462.16,02-04-25 01:42,Groceries,Danielleland,Credit,Mobile,0
T108784,C6205,318.33,23-06-25 03:13,Groceries,Maryberg,Debit,Mobile,0
T108785,C7110,399.82,14-08-25 17:17,Entertainment,Williamshaven,Prepaid,Web,0
T108786,C7605,623.13,20-05-25 00:31,Clothing,South Richardview,Prepaid,POS,0
T108787,C3541,206.13,06-06-25 13:12,Groceries,Davidstad,Debit,POS,0
T108788,C2217,444.66,02-03-25 11:47,Restaurants,Port Paul,Debit,Web,0
T108789,C6198,170.58,22-04-25 20:18,Travel,Lake Sabrinabury,Prepaid,Web,0
T108790,C5906,439.84,01-08-25 21:39,Health,Parkerview,Debit,POS,0
T108791,C8803,363.33,27-06-25 21:48,Groceries,New Johnmouth,Prepaid,POS,0
T108792,C6145,286.3,06-06-25 11:52,Restaurants,Garciaburgh,Debit,POS,0
T108793,C2191,556.28,16-04-25 12:39,Health,Patrickberg,Debit,Web,0
T108794,C1883,272.01,06-06-25 18:34,Clothing,South Brian,Prepaid,Mobile,0
T108795,C1596,297,30-05-25 09:47,Travel,Lake Melissa,Credit,Web,0
T108796,C1745,194.12,11-03-25 16:38,Electronics,Shannonburgh,Prepaid,Web,0
T108797,C2847,432.13,09-05-25 16:25,Entertainment,Lake Christinatown,Credit,Web,0
T108798,C6044,317.65,19-03-25 01:53,Entertainment,South Vanessaland,Debit,Web,0
T108799,C1284,524.25,02-04-25 15:19,Gas,West Rachel,Debit,Web,0
T108800,C9876,123.36,30-04-25 23:46,Gas,Lake Matthewville,Credit,Mobile,0
T108801,C2903,374.45,01-07-25 05:55,Clothing,Port Cynthiaburgh,Debit,Mobile,0
T108802,C8374,341.71,15-01-25 16:22,Entertainment,Samanthachester,Prepaid,POS,0
T108803,C9873,393.04,21-04-25 21:03,Travel,Zacharyland,Debit,POS,0
T108804,C3490,256.3,27-01-25 19:58,Travel,West Andrea,Debit,POS,0
T108805,C4641,377.09,26-01-25 23:24,Restaurants,Sullivanfort,Debit,POS,0
T108806,C5021,273.24,20-05-25 10:58,Entertainment,Hancockshire,Prepaid,POS,0
T108807,C9170,284.07,21-08-25 08:04,Groceries,New Anna,Credit,Mobile,0
T108808,C9495,422.86,11-01-25 21:31,Clothing,Griffinland,Credit,Mobile,0
T108809,C7336,287.53,04-03-25 22:35,Gas,Charlesstad,Debit,POS,0
T108810,C9063,344.5,12-08-25 03:34,Gas,Rangelbury,Prepaid,POS,0
T108811,C7586,283.26,04-01-25 17:47,Clothing,New Valeriestad,Debit,Web,0
T108812,C5150,494.63,10-05-25 05:48,Restaurants,Chadmouth,Prepaid,POS,0
T108813,C5313,226.03,20-06-25 11:05,Electronics,North Jeremy,Prepaid,Mobile,0
T108814,C3934,56.34,28-08-25 12:08,Clothing,Dianeberg,Debit,POS,0
T108815,C5641,652.48,24-01-25 08:26,Electronics,Port Patrick,Credit,POS,0
T108816,C3189,232.62,06-05-25 00:37,Electronics,Joshuahaven,Debit,Mobile,0
T108817,C7843,546.1,11-03-25 18:42,Electronics,Herbertview,Credit,POS,0
T108818,C3091,354.15,28-08-25 05:41,Groceries,Port Ashley,Debit,Mobile,0
T108819,C8220,126.85,10-03-25 07:08,Gas,Clintonland,Credit,Web,0
T108820,C5507,187.22,16-01-25 21:11,Entertainment,East Johnchester,Credit,Mobile,0
T108821,C3125,94.27,16-01-25 10:34,Travel,Audreyshire,Credit,Mobile,0
T108822,C6132,474.56,04-04-25 16:30,Groceries,Jasmineshire,Debit,Web,0
T108823,C3973,430.01,08-08-25 00:59,Clothing,Montgomeryton,Prepaid,Mobile,0
T108824,C8650,839.02,08-07-25 22:10,Entertainment,West Cheyenneburgh,Prepaid,Mobile,0
T108825,C7554,301.36,03-06-25 08:19,Electronics,Jennifershire,Debit,Web,0
T108826,C2035,414.73,11-08-25 18:30,Clothing,Donfurt,Debit,Web,0
T108827,C2933,137.08,15-04-25 01:51,Gas,Glendastad,Credit,Mobile,0
T108828,C2461,496.98,03-04-25 02:01,Travel,Crosbyberg,Credit,Mobile,0
T108829,C3812,157.8,13-01-25 09:34,Groceries,North Joshuaborough,Debit,POS,0
T108830,C5315,574.55,10-06-25 21:30,Clothing,Hayesberg,Credit,POS,0
T108831,C3436,89.74,09-06-25 19:32,Groceries,East Tamara,Prepaid,Web,0
T108832,C3052,459.28,18-02-25 17:15,Clothing,Lake Timothy,Credit,POS,0
T108833,C5074,146.19,30-08-25 02:28,Groceries,Port Amandamouth,Debit,POS,0
T108834,C8054,216.19,21-02-25 11:37,Groceries,Bendermouth,Debit,Web,0
T108835,C4623,453.28,31-01-25 09:35,Health,Port Leeton,Prepaid,Mobile,0
T108836,C5491,75.44,22-07-25 05:32,Restaurants,West Richard,Prepaid,POS,0
T108837,C7125,293.75,03-02-25 02:07,Electronics,South Evan,Prepaid,Web,0
T108838,C5016,318.35,05-04-25 00:47,Electronics,North Haleyside,Debit,Web,0
T108839,C5396,80.03,03-04-25 21:15,Electronics,Weberbury,Credit,Mobile,0
T108840,C4985,234.55,15-08-25 20:34,Gas,New Darinside,Prepaid,Web,0
T108841,C9967,43.8,20-08-25 06:41,Gas,Sierrachester,Debit,Web,0
T108842,C2349,481.16,21-05-25 15:45,Electronics,Ericville,Prepaid,Mobile,0
T108843,C9858,289.32,18-06-25 06:00,Travel,Lake Alexis,Prepaid,POS,0
T108844,C7547,62.19,19-05-25 20:13,Electronics,Lake Haley,Credit,Web,0
T108845,C2388,278.8,06-06-25 09:29,Clothing,West Danielport,Credit,Web,0
T108846,C3130,451.08,10-08-25 07:39,Clothing,Bryantland,Prepaid,Web,0
T108847,C3217,346.64,30-07-25 06:13,Entertainment,Harrismouth,Debit,Mobile,0
T108848,C5786,457.84,02-06-25 12:12,Clothing,Port David,Credit,Web,0
T108849,C2700,569.22,09-01-25 03:27,Gas,Stevenside,Prepaid,Web,0
T108850,C6888,174.85,12-07-25 22:06,Entertainment,Thomasmouth,Credit,POS,0
T108851,C6099,28.18,19-04-25 05:02,Health,West Staceyville,Debit,Web,0
T108852,C3635,151.15,18-03-25 13:16,Electronics,New Bradleyton,Prepaid,Mobile,0
T108853,C5767,272.26,14-01-25 15:07,Gas,Flemingberg,Prepaid,Web,0
T108854,C9914,484.92,24-04-25 23:34,Travel,Graychester,Credit,Mobile,0
T108855,C5365,69.14,17-02-25 09:59,Restaurants,Tiffanyborough,Prepaid,POS,0
T108856,C9939,516.48,17-01-25 15:44,Electronics,Larryfort,Credit,Web,0
T108857,C2656,382.45,08-04-25 16:49,Groceries,North Victoriabury,Credit,Mobile,0
T108858,C7400,406.05,20-06-25 04:40,Groceries,Singletonfort,Debit,POS,0
T108859,C6732,337.33,19-05-25 05:20,Gas,East Laurie,Credit,POS,0
T108860,C9866,333.92,14-05-25 22:51,Electronics,Shafferborough,Debit,POS,0
T108861,C1934,124.95,24-05-25 23:14,Restaurants,Port Edward,Credit,Web,0
T108862,C8707,396.82,24-01-25 13:57,Clothing,South Connieton,Credit,Web,0
T108863,C8381,297.87,24-02-25 19:54,Health,Port Justin,Credit,Mobile,0
T108864,C3484,388.61,02-01-25 01:49,Health,Raymondburgh,Credit,POS,0
T108865,C1465,512.35,13-06-25 18:46,Health,Snyderton,Credit,Web,0
T108866,C1006,292.16,17-01-25 13:22,Restaurants,North John,Credit,Mobile,0
T108867,C3053,479.89,18-07-25 07:12,Clothing,Port Jason,Credit,POS,0
T108868,C1544,69.4,05-05-25 16:14,Health,West Kathryn,Prepaid,POS,0
T108869,C7795,148.1,10-03-25 22:01,Entertainment,Jonesside,Prepaid,Mobile,0
T108870,C9053,382.37,13-06-25 13:13,Gas,New Corey,Prepaid,POS,0
T108871,C6057,96.78,07-07-25 14:11,Gas,Reidstad,Prepaid,POS,0
T108872,C6906,522.32,31-08-25 00:14,Gas,Gallegosfort,Credit,Web,0
T108873,C2435,239.09,27-08-25 17:31,Entertainment,Louisview,Credit,Mobile,0
T108874,C6565,401.89,11-05-25 07:25,Gas,Shannonberg,Credit,POS,0
T108875,C8159,241.07,07-05-25 06:21,Health,Smithtown,Credit,Web,0
T108876,C1245,601.04,16-07-25 04:39,Clothing,Christinafurt,Credit,Mobile,0
T108877,C6826,123.68,06-05-25 23:10,Travel,Richardton,Credit,Mobile,0
T108878,C8033,510.2,25-03-25 10:45,Entertainment,Port Jessica,Prepaid,Web,0
T108879,C7907,30,12-04-25 16:19,Gas,South Alejandrobury,Credit,Mobile,0
T108880,C2307,347.16,01-02-25 14:50,Electronics,Foxborough,Credit,Mobile,0
T108881,C9814,22.19,10-04-25 04:02,Groceries,New James,Credit,Web,0
T108882,C8601,382.64,08-01-25 04:26,Clothing,Shannonburgh,Debit,Mobile,0
T108883,C9811,218.01,21-08-25 06:51,Clothing,Hensleyshire,Debit,Mobile,0
T108884,C2973,264.54,09-06-25 09:40,Health,Solisstad,Prepaid,Mobile,0
T108885,C9008,206.94,22-04-25 15:39,Electronics,Port Corey,Credit,Web,0
T108886,C9327,203.11,13-08-25 19:34,Gas,Woodtown,Credit,Mobile,0
T108887,C2566,520.41,11-06-25 14:01,Groceries,New Matthewborough,Debit,Web,0
T108888,C3151,501.9,06-02-25 12:49,Electronics,Jonesburgh,Prepaid,POS,0
T108889,C2163,356.91,04-02-25 01:07,Entertainment,Gilbertstad,Prepaid,Mobile,0
T108890,C8870,449,02-07-25 07:48,Electronics,South Jeffreyport,Debit,POS,0
T108891,C4253,509.03,17-03-25 22:29,Entertainment,Wilsonchester,Debit,POS,0
T108892,C6881,241.4,24-01-25 00:10,Entertainment,Grahamstad,Debit,POS,0
T108893,C5593,59.23,09-03-25 04:03,Travel,Lake Rachel,Debit,Web,0
T108894,C7766,169.03,05-05-25 12:05,Electronics,North Jamesmouth,Debit,Mobile,0
T108895,C7247,362.88,13-07-25 12:52,Health,West Kenneth,Debit,Mobile,0
T108896,C2071,432.18,12-04-25 14:07,Gas,Sharonton,Credit,Mobile,0
T108897,C4769,253.44,19-05-25 21:35,Gas,South Cynthiaborough,Prepaid,POS,0
T108898,C2204,288.15,22-05-25 18:12,Travel,Jonesbury,Credit,Web,0
T108899,C1589,538.67,10-07-25 17:13,Gas,Alisonport,Credit,Mobile,0
T108900,C8305,74.87,11-07-25 08:03,Gas,North Jenniferstad,Prepaid,POS,0
T108901,C9918,251.26,05-08-25 11:55,Travel,North Jamesmouth,Debit,Web,0
T108902,C9271,218.35,02-07-25 05:24,Electronics,West Joseph,Credit,Web,0
T108903,C2506,142.04,29-04-25 05:18,Health,Cookview,Prepaid,Mobile,0
T108904,C9902,368.34,11-08-25 09:56,Travel,West Nathaniel,Debit,Mobile,0
T108905,C5023,135.6,29-04-25 15:24,Travel,Robertchester,Debit,Mobile,0
T108906,C2151,337.74,21-07-25 20:55,Restaurants,Port Sharontown,Credit,POS,0
T108907,C3277,503.97,19-03-25 21:15,Entertainment,East Louis,Prepaid,Web,1
T108908,C7876,405.95,22-06-25 06:02,Electronics,Andrewfort,Credit,Mobile,1
T108909,C5929,312.2,15-01-25 14:56,Health,Lake Gina,Debit,POS,0
T108910,C4868,279.31,19-07-25 07:55,Electronics,Maryview,Prepaid,Mobile,0
T108911,C2721,534.81,28-02-25 08:34,Electronics,West Travis,Debit,Mobile,0
T108912,C7266,359.61,15-04-25 10:50,Clothing,New Stephanie,Debit,Web,0
T108913,C3399,186.61,07-01-25 16:48,Clothing,Brettberg,Debit,Mobile,0
T108914,C7224,442.85,15-04-25 17:38,Travel,Aaronmouth,Credit,POS,0
T108915,C8692,251.63,11-02-25 08:45,Clothing,Christieside,Prepaid,Web,0
T108916,C3150,382.45,14-06-25 02:58,Restaurants,Powellland,Debit,Mobile,0
T108917,C3681,429,09-04-25 13:48,Health,New Margaret,Credit,POS,0
T108918,C6074,173.42,08-02-25 03:22,Travel,South Michael,Credit,POS,0
T108919,C5311,272.37,20-06-25 20:24,Restaurants,East Autumn,Debit,Mobile,0
T108920,C3457,480.01,19-07-25 11:48,Gas,New Markfort,Debit,Web,0
T108921,C5541,202.45,01-08-25 13:02,Gas,Rowestad,Prepaid,Mobile,0
T108922,C8201,208.26,26-02-25 03:31,Clothing,New Carrieside,Debit,POS,0
T108923,C1319,167.62,05-04-25 07:17,Restaurants,Rodriguezside,Debit,Mobile,0
T108924,C5031,74.99,02-03-25 09:40,Groceries,East Marybury,Debit,Mobile,0
T108925,C8800,543.26,04-07-25 14:09,Travel,North Wendy,Prepaid,Web,0
T108926,C3479,362.39,23-01-25 23:06,Restaurants,Sherrifurt,Credit,Web,0
T108927,C2919,381.97,04-08-25 14:10,Gas,South Coryfurt,Prepaid,Web,0
T108928,C2030,12.47,11-03-25 20:50,Gas,Wheelertown,Credit,POS,0
T108929,C6393,450.32,23-05-25 23:03,Clothing,West Tinafurt,Prepaid,Mobile,0
T108930,C7582,502.02,12-02-25 07:58,Gas,Sheltonland,Credit,Web,0
T108931,C2501,283.85,24-03-25 04:51,Groceries,North Sean,Credit,Mobile,0
T108932,C2991,486.62,12-05-25 09:33,Entertainment,Ericamouth,Credit,Mobile,0
T108933,C6199,123.43,05-06-25 23:07,Groceries,West Christopherberg,Credit,Web,0
T108934,C4724,77.92,30-06-25 00:23,Entertainment,North Raymondton,Credit,Web,0
T108935,C5048,316.2,05-03-25 02:34,Restaurants,Gilbertland,Credit,Mobile,0
T108936,C7587,583.94,13-07-25 03:41,Gas,Williamshaven,Debit,Web,0
T108937,C3479,438.02,03-08-25 15:43,Gas,North Williammouth,Credit,POS,0
T108938,C6357,320.66,01-05-25 05:22,Gas,Connerbury,Credit,Web,0
T108939,C8362,273.25,13-07-25 08:32,Restaurants,Benjaminport,Prepaid,Mobile,0
T108940,C7098,346.11,23-02-25 02:05,Entertainment,Port Alanfort,Credit,Mobile,0
T108941,C2308,175.72,12-07-25 20:16,Health,Greenechester,Debit,Web,0
T108942,C8765,566.25,04-06-25 19:19,Health,Lake Brittanychester,Prepaid,Mobile,0
T108943,C1589,201.36,10-07-25 19:49,Restaurants,Port Troy,Debit,POS,0
T108944,C5586,221.56,23-07-25 20:57,Travel,Port Jessicatown,Credit,Mobile,0
T108945,C9008,364.48,06-04-25 16:01,Clothing,Websterborough,Prepaid,Web,0
T108946,C3938,209.65,29-05-25 22:23,Clothing,Meghanmouth,Debit,Web,0
T108947,C5604,163.13,06-05-25 00:03,Clothing,Angelashire,Debit,POS,0
T108948,C9652,199.77,12-07-25 15:12,Groceries,Elizabethchester,Prepaid,POS,0
T108949,C8687,130.91,29-01-25 20:14,Electronics,West Henry,Credit,Web,0
T108950,C4711,132.93,25-03-25 10:34,Travel,Lindastad,Credit,Web,0
T108951,C2918,160.8,09-02-25 00:49,Restaurants,North Edward,Debit,POS,0
T108952,C3900,542.56,08-04-25 08:39,Travel,West Markstad,Credit,POS,0
T108953,C2712,67.3,23-08-25 02:55,Travel,Janeview,Prepaid,Web,0
T108954,C8438,496.27,15-02-25 21:21,Electronics,Fieldsland,Prepaid,POS,0
T108955,C8683,458.53,05-04-25 20:43,Groceries,Ericburgh,Debit,Mobile,0
T108956,C4657,184.85,07-03-25 14:16,Groceries,East Ryan,Prepaid,Web,0
T108957,C8977,287.27,30-01-25 00:53,Gas,Wrightstad,Prepaid,POS,0
T108958,C5096,499.6,28-05-25 00:51,Travel,Calebport,Prepaid,Web,0
T108959,C7900,404.24,13-06-25 17:49,Groceries,South Monicabury,Prepaid,Mobile,0
T108960,C5298,302.28,29-08-25 21:05,Travel,Campbellhaven,Credit,POS,0
T108961,C7798,205.47,15-02-25 00:49,Travel,Andrewshire,Prepaid,Web,0
T108962,C9959,148.57,29-07-25 03:28,Gas,Lake Brandon,Credit,Mobile,0
T108963,C5265,395.08,04-05-25 13:49,Groceries,Scottview,Prepaid,Web,0
T108964,C7489,33.98,23-06-25 22:07,Entertainment,Denisebury,Credit,Mobile,0
T108965,C1383,479.62,14-02-25 13:14,Entertainment,West Andrea,Credit,POS,0
T108966,C4952,277.86,15-02-25 03:18,Restaurants,Tiffanyview,Credit,POS,0
T108967,C4073,72.6,16-02-25 21:42,Clothing,Jeromeview,Credit,Web,0
T108968,C5808,403.04,22-08-25 21:37,Gas,West Michael,Prepaid,Mobile,0
T108969,C8628,374.35,30-07-25 19:20,Health,Robertberg,Credit,Web,0
T108970,C1690,278.49,02-01-25 18:24,Clothing,East Christianstad,Debit,Web,1
T108971,C8338,572.57,02-04-25 13:15,Electronics,Port Joelport,Credit,Web,0
T108972,C4104,469.45,11-04-25 21:09,Clothing,East Lori,Credit,POS,0
T108973,C3740,109.22,09-06-25 03:29,Travel,West David,Debit,Mobile,0
T108974,C2064,390.9,06-07-25 15:12,Gas,Lake Sierra,Debit,Mobile,0
T108975,C4039,126.14,17-03-25 11:10,Entertainment,Jamesport,Debit,Web,0
T108976,C6975,258.41,19-03-25 20:50,Restaurants,North William,Debit,POS,0
T108977,C8503,182.51,05-03-25 21:00,Clothing,New Ericmouth,Debit,POS,0
T108978,C8488,261.16,13-07-25 19:48,Electronics,West Christopher,Credit,POS,0
T108979,C7044,340.5,06-05-25 11:12,Clothing,East Ianshire,Debit,Mobile,0
T108980,C8638,171.69,26-04-25 19:06,Entertainment,Wellschester,Prepaid,Mobile,0
T108981,C6331,533.98,10-05-25 12:11,Groceries,Shawmouth,Debit,POS,0
T108982,C2192,412.55,25-02-25 17:49,Restaurants,Riverastad,Credit,POS,0
T108983,C3286,489.69,06-08-25 18:19,Travel,Rachelbury,Credit,Web,0
T108984,C4866,173.27,17-07-25 11:28,Electronics,South Markberg,Debit,POS,0
T108985,C5518,474.33,02-07-25 18:34,Restaurants,West Brittany,Credit,Mobile,0
